iteration;agentId;positionBefore;positionAfter;personalBest;personalBestFitness;globalBest;globalBestFitness;popAvgFitness;popStdDev;distToOptimum
71;14;13.29690623154144 16.27989514812607;13.03642909306962 16.35721544670320;12.98912377190575 16.03679260851320;18.95880385204291;-1.980118694115502 2.882925785647348;8.142823342037381;19.21217542778297;3.083947423180459;20.91666753258027
71;15;-9.983727979839646 -6.980445674068357;-9.983727979839646 -6.980445674068357;-9.983727979839646 -6.980445674068357;16.44596710011549;-1.980118694115502 2.882925785647348;8.142823342037381;19.21217542778297;3.083947423180459;12.18201322376776
71;16;-13.91554244675716 15.73089588256657;-13.91554244675716 15.73089588256657;-14.02205527158201 15.86909976695235;19.41159926478535;-1.980118694115502 2.882925785647348;8.142823342037381;19.21217542778297;3.083947423180459;21.00246192368052
71;17;-19.60317411006120 20.63831911884900;-19.60317411006120 20.63831911884900;-19.99361480221266 19.96121433129253;19.67297083299347;-1.980118694115502 2.882925785647348;8.142823342037381;19.21217542778297;3.083947423180459;28.46444538790142
71;18;-5.022300648091804 -8.978104728721492;-5.022300648091804 -8.978104728721492;-5.030776273546366 -8.010330546247765;14.77915653623989;-1.980118694115502 2.882925785647348;8.142823342037381;19.21217542778297;3.083947423180459;10.28736449824320
71;19;23.78654682882071 -29.35244813236717;23.78654682882071 -29.35244813236717;23.78654682882071 -29.35244813236717;21.79260010912058;-1.980118694115502 2.882925785647348;8.142823342037381;19.21217542778297;3.083947423180459;37.78049789776446
72;0;-15.62818182936705 -8.913553870417811;-15.62818182936705 -8.913553870417811;-15.92168029418498 -10.21163207179826;19.58937515101714;-1.980118694115502 2.882925785647348;8.142823342037381;19.20984926228226;3.072679558229799;17.99142878963755
72;1;4.289883182740236 20.00149191741699;4.289883182740236 20.00149191741699;4.058386101385703 20.96663532214607;19.14171099827978;-1.980118694115502 2.882925785647348;8.142823342037381;19.20984926228226;3.072679558229799;20.45636274228766
72;2;-30.05960391309116 7.997155224695192;-30.05960391309116 7.997155224695192;-30.05960391309116 7.997155224695192;19.84699162719464;-1.980118694115502 2.882925785647348;8.142823342037381;19.20984926228226;3.072679558229799;31.10521305343841
72;3;15.46519933502183 2.127038480150204;15.46519933502183 2.127038480150204;15.19680995838062 2.142801177746482;18.82622567335569;-1.980118694115502 2.882925785647348;8.142823342037381;19.20984926228226;3.072679558229799;15.61078739743769
72;4;-1.546766148155240 2.697393353076110;-1.546766148155240 2.697393353076110;-1.980118694115502 2.882925785647348;8.142823342037381;-1.980118694115502 2.882925785647348;8.142823342037381;19.20984926228226;3.072679558229799;3.109407727895809
72;5;25.93292817979536 -16.08284578418871;25.93292817979536 -16.08284578418871;25.93292817979536 -16.08284578418871;20.01588019857293;-1.980118694115502 2.882925785647348;8.142823342037381;19.20984926228226;3.072679558229799;30.51515512817231
72;6;11.68281534485721 -8.168661046513755;11.68281534485721 -8.168661046513755;11.68281534485721 -8.168661046513755;19.01407137272926;-1.980118694115502 2.882925785647348;8.142823342037381;19.20984926228226;3.072679558229799;14.25535680629785
72;7;22.56912420063123 -1.407971736908868;22.56912420063123 -1.407971736908868;22.00311376135862 -2.036547148673992;19.15697147005296;-1.980118694115502 2.882925785647348;8.142823342037381;19.20984926228226;3.072679558229799;22.61299961516500
72;8;30.55188809603301 -31.83443617743956;30.55188809603301 -31.83443617743956;30.55188809603301 -31.83443617743956;21.87729940454194;-1.980118694115502 2.882925785647348;8.142823342037381;19.20984926228226;3.072679558229799;44.12311404431917
72;9;-5.096605249869170 -4.676950140337949;-5.096605249869170 -4.676950140337949;-5.894916220115789 -4.908945242037799;13.69956412512603;-1.980118694115502 2.882925785647348;8.142823342037381;19.20984926228226;3.072679558229799;6.917315063534488
72;10;23.79248628980711 25.15282752765803;23.79248628980711 25.15282752765803;23.79248628980711 25.15282752765803;21.04905210366633;-1.980118694115502 2.882925785647348;8.142823342037381;19.20984926228226;3.072679558229799;34.62292790170655
72;11;22.51249229483063 9.374883354432127;22.51249229483063 9.374883354432127;22.80539325336843 9.124189434371658;20.40630493096825;-1.980118694115502 2.882925785647348;8.142823342037381;19.20984926228226;3.072679558229799;24.38648698017033
72;12;-8.955138712007697 14.32889498943528;-9.648602010183073 14.13546056950046;-9.921153280840795 14.06082322429180;18.49497479378925;-1.980118694115502 2.882925785647348;8.142823342037381;19.20984926228226;3.072679558229799;17.11451916539904
72;13;-29.16439364416290 3.951887478612701;-29.16439364416290 3.951887478612701;-29.16439364416290 3.951887478612701;20.32447830536276;-1.980118694115502 2.882925785647348;8.142823342037381;19.20984926228226;3.072679558229799;29.43092372446548
72;14;13.03642909306962 16.35721544670320;13.03642909306962 16.35721544670320;12.98912377190575 16.03679260851320;18.95880385204291;-1.980118694115502 2.882925785647348;8.142823342037381;19.20984926228226;3.072679558229799;20.91666753258027
72;15;-9.983727979839646 -6.980445674068357;-9.983727979839646 -6.980445674068357;-9.983727979839646 -6.980445674068357;16.44596710011549;-1.980118694115502 2.882925785647348;8.142823342037381;19.20984926228226;3.072679558229799;12.18201322376776
72;16;-13.91554244675716 15.73089588256657;-13.91554244675716 15.73089588256657;-14.02205527158201 15.86909976695235;19.41159926478535;-1.980118694115502 2.882925785647348;8.142823342037381;19.20984926228226;3.072679558229799;21.00246192368052
72;17;-19.60317411006120 20.63831911884900;-19.25699812534635 20.31369937171311;-19.99361480221266 19.96121433129253;19.67297083299347;-1.980118694115502 2.882925785647348;8.142823342037381;19.20984926228226;3.072679558229799;27.99068343152647
72;18;-5.022300648091804 -8.978104728721492;-5.022300648091804 -8.978104728721492;-5.030776273546366 -8.010330546247765;14.77915653623989;-1.980118694115502 2.882925785647348;8.142823342037381;19.20984926228226;3.072679558229799;10.28736449824320
72;19;23.78654682882071 -29.35244813236717;23.78654682882071 -29.35244813236717;23.78654682882071 -29.35244813236717;21.79260010912058;-1.980118694115502 2.882925785647348;8.142823342037381;19.20984926228226;3.072679558229799;37.78049789776446
73;0;-15.62818182936705 -8.913553870417811;-15.62818182936705 -8.913553870417811;-15.92168029418498 -10.21163207179826;19.58937515101714;-1.980118694115502 2.882925785647348;8.142823342037381;19.22710543267932;3.088066414100313;17.99142878963755
73;1;4.289883182740236 20.00149191741699;4.289883182740236 20.00149191741699;4.058386101385703 20.96663532214607;19.14171099827978;-1.980118694115502 2.882925785647348;8.142823342037381;19.22710543267932;3.088066414100313;20.45636274228766
73;2;-30.05960391309116 7.997155224695192;-30.05960391309116 7.997155224695192;-30.05960391309116 7.997155224695192;19.84699162719464;-1.980118694115502 2.882925785647348;8.142823342037381;19.22710543267932;3.088066414100313;31.10521305343841
73;3;15.46519933502183 2.127038480150204;15.46519933502183 2.127038480150204;15.19680995838062 2.142801177746482;18.82622567335569;-1.980118694115502 2.882925785647348;8.142823342037381;19.22710543267932;3.088066414100313;15.61078739743769
73;4;-1.546766148155240 2.697393353076110;-1.546766148155240 2.697393353076110;-1.980118694115502 2.882925785647348;8.142823342037381;-1.980118694115502 2.882925785647348;8.142823342037381;19.22710543267932;3.088066414100313;3.109407727895809
73;5;25.93292817979536 -16.08284578418871;25.93292817979536 -16.08284578418871;25.93292817979536 -16.08284578418871;20.01588019857293;-1.980118694115502 2.882925785647348;8.142823342037381;19.22710543267932;3.088066414100313;30.51515512817231
73;6;11.68281534485721 -8.168661046513755;11.68281534485721 -8.168661046513755;11.68281534485721 -8.168661046513755;19.01407137272926;-1.980118694115502 2.882925785647348;8.142823342037381;19.22710543267932;3.088066414100313;14.25535680629785
73;7;22.56912420063123 -1.407971736908868;22.56912420063123 -1.407971736908868;22.00311376135862 -2.036547148673992;19.15697147005296;-1.980118694115502 2.882925785647348;8.142823342037381;19.22710543267932;3.088066414100313;22.61299961516500
73;8;30.55188809603301 -31.83443617743956;30.55188809603301 -31.83443617743956;30.55188809603301 -31.83443617743956;21.87729940454194;-1.980118694115502 2.882925785647348;8.142823342037381;19.22710543267932;3.088066414100313;44.12311404431917
73;9;-5.096605249869170 -4.676950140337949;-5.096605249869170 -4.676950140337949;-5.894916220115789 -4.908945242037799;13.69956412512603;-1.980118694115502 2.882925785647348;8.142823342037381;19.22710543267932;3.088066414100313;6.917315063534488
73;10;23.79248628980711 25.15282752765803;23.79248628980711 25.15282752765803;23.79248628980711 25.15282752765803;21.04905210366633;-1.980118694115502 2.882925785647348;8.142823342037381;19.22710543267932;3.088066414100313;34.62292790170655
73;11;22.51249229483063 9.374883354432127;22.51249229483063 9.374883354432127;22.80539325336843 9.124189434371658;20.40630493096825;-1.980118694115502 2.882925785647348;8.142823342037381;19.22710543267932;3.088066414100313;24.38648698017033
73;12;-9.648602010183073 14.13546056950046;-9.648602010183073 14.13546056950046;-9.921153280840795 14.06082322429180;18.49497479378925;-1.980118694115502 2.882925785647348;8.142823342037381;19.22710543267932;3.088066414100313;17.11451916539904
73;13;-29.16439364416290 3.951887478612701;-29.16439364416290 3.951887478612701;-29.16439364416290 3.951887478612701;20.32447830536276;-1.980118694115502 2.882925785647348;8.142823342037381;19.22710543267932;3.088066414100313;29.43092372446548
73;14;13.03642909306962 16.35721544670320;13.03642909306962 16.35721544670320;12.98912377190575 16.03679260851320;18.95880385204291;-1.980118694115502 2.882925785647348;8.142823342037381;19.22710543267932;3.088066414100313;20.91666753258027
73;15;-9.983727979839646 -6.980445674068357;-9.983727979839646 -6.980445674068357;-9.983727979839646 -6.980445674068357;16.44596710011549;-1.980118694115502 2.882925785647348;8.142823342037381;19.22710543267932;3.088066414100313;12.18201322376776
73;16;-13.91554244675716 15.73089588256657;-13.91554244675716 15.73089588256657;-14.02205527158201 15.86909976695235;19.41159926478535;-1.980118694115502 2.882925785647348;8.142823342037381;19.22710543267932;3.088066414100313;21.00246192368052
73;17;-19.25699812534635 20.31369937171311;-19.25699812534635 20.31369937171311;-19.99361480221266 19.96121433129253;19.67297083299347;-1.980118694115502 2.882925785647348;8.142823342037381;19.22710543267932;3.088066414100313;27.99068343152647
73;18;-5.022300648091804 -8.978104728721492;-5.022300648091804 -8.978104728721492;-5.030776273546366 -8.010330546247765;14.77915653623989;-1.980118694115502 2.882925785647348;8.142823342037381;19.22710543267932;3.088066414100313;10.28736449824320
73;19;23.78654682882071 -29.35244813236717;24.40280637748568 -29.64848270086141;23.78654682882071 -29.35244813236717;21.79260010912058;-1.980118694115502 2.882925785647348;8.142823342037381;19.22710543267932;3.088066414100313;38.39960267451129
74;0;-15.62818182936705 -8.913553870417811;-15.62818182936705 -8.913553870417811;-15.92168029418498 -10.21163207179826;19.58937515101714;-1.980118694115502 2.882925785647348;8.142823342037381;19.26091590552638;2.981485004173709;17.99142878963755
74;1;4.289883182740236 20.00149191741699;4.289883182740236 20.00149191741699;4.058386101385703 20.96663532214607;19.14171099827978;-1.980118694115502 2.882925785647348;8.142823342037381;19.26091590552638;2.981485004173709;20.45636274228766
74;2;-30.05960391309116 7.997155224695192;-30.05960391309116 7.997155224695192;-30.05960391309116 7.997155224695192;19.84699162719464;-1.980118694115502 2.882925785647348;8.142823342037381;19.26091590552638;2.981485004173709;31.10521305343841
74;3;15.46519933502183 2.127038480150204;15.46519933502183 2.127038480150204;15.19680995838062 2.142801177746482;18.82622567335569;-1.980118694115502 2.882925785647348;8.142823342037381;19.26091590552638;2.981485004173709;15.61078739743769
74;4;-1.546766148155240 2.697393353076110;-1.546766148155240 2.697393353076110;-1.980118694115502 2.882925785647348;8.142823342037381;-1.980118694115502 2.882925785647348;8.142823342037381;19.26091590552638;2.981485004173709;3.109407727895809
74;5;25.93292817979536 -16.08284578418871;25.93292817979536 -16.08284578418871;25.93292817979536 -16.08284578418871;20.01588019857293;-1.980118694115502 2.882925785647348;8.142823342037381;19.26091590552638;2.981485004173709;30.51515512817231
74;6;11.68281534485721 -8.168661046513755;11.68281534485721 -8.168661046513755;11.68281534485721 -8.168661046513755;19.01407137272926;-1.980118694115502 2.882925785647348;8.142823342037381;19.26091590552638;2.981485004173709;14.25535680629785
74;7;22.56912420063123 -1.407971736908868;22.56912420063123 -1.407971736908868;22.00311376135862 -2.036547148673992;19.15697147005296;-1.980118694115502 2.882925785647348;8.142823342037381;19.26091590552638;2.981485004173709;22.61299961516500
74;8;30.55188809603301 -31.83443617743956;30.55188809603301 -31.83443617743956;30.55188809603301 -31.83443617743956;21.87729940454194;-1.980118694115502 2.882925785647348;8.142823342037381;19.26091590552638;2.981485004173709;44.12311404431917
74;9;-5.096605249869170 -4.676950140337949;-5.096605249869170 -4.676950140337949;-5.894916220115789 -4.908945242037799;13.69956412512603;-1.980118694115502 2.882925785647348;8.142823342037381;19.26091590552638;2.981485004173709;6.917315063534488
74;10;23.79248628980711 25.15282752765803;23.79248628980711 25.15282752765803;23.79248628980711 25.15282752765803;21.04905210366633;-1.980118694115502 2.882925785647348;8.142823342037381;19.26091590552638;2.981485004173709;34.62292790170655
74;11;22.51249229483063 9.374883354432127;22.51249229483063 9.374883354432127;22.80539325336843 9.124189434371658;20.40630493096825;-1.980118694115502 2.882925785647348;8.142823342037381;19.26091590552638;2.981485004173709;24.38648698017033
74;12;-9.648602010183073 14.13546056950046;-9.648602010183073 14.13546056950046;-9.921153280840795 14.06082322429180;18.49497479378925;-1.980118694115502 2.882925785647348;8.142823342037381;19.26091590552638;2.981485004173709;17.11451916539904
74;13;-29.16439364416290 3.951887478612701;-29.16439364416290 3.951887478612701;-29.16439364416290 3.951887478612701;20.32447830536276;-1.980118694115502 2.882925785647348;8.142823342037381;19.26091590552638;2.981485004173709;29.43092372446548
74;14;13.03642909306962 16.35721544670320;13.03642909306962 16.35721544670320;12.98912377190575 16.03679260851320;18.95880385204291;-1.980118694115502 2.882925785647348;8.142823342037381;19.26091590552638;2.981485004173709;20.91666753258027
74;15;-9.983727979839646 -6.980445674068357;-9.983727979839646 -6.980445674068357;-9.983727979839646 -6.980445674068357;16.44596710011549;-1.980118694115502 2.882925785647348;8.142823342037381;19.26091590552638;2.981485004173709;12.18201322376776
74;16;-13.91554244675716 15.73089588256657;-13.91554244675716 15.73089588256657;-14.02205527158201 15.86909976695235;19.41159926478535;-1.980118694115502 2.882925785647348;8.142823342037381;19.26091590552638;2.981485004173709;21.00246192368052
74;17;-19.25699812534635 20.31369937171311;-19.25699812534635 20.31369937171311;-19.99361480221266 19.96121433129253;19.67297083299347;-1.980118694115502 2.882925785647348;8.142823342037381;19.26091590552638;2.981485004173709;27.99068343152647
74;18;-5.022300648091804 -8.978104728721492;-4.925565662371460 -8.538164254437687;-5.030776273546366 -8.010330546247765;14.77915653623989;-1.980118694115502 2.882925785647348;8.142823342037381;19.26091590552638;2.981485004173709;9.857050569520798
74;19;24.40280637748568 -29.64848270086141;24.69738143045442 -29.10916875107017;24.69738143045442 -29.10916875107017;21.37600575779585;-1.980118694115502 2.882925785647348;8.142823342037381;19.26091590552638;2.981485004173709;38.17465592378843
75;0;-15.62818182936705 -8.913553870417811;-15.62818182936705 -8.913553870417811;-15.92168029418498 -10.21163207179826;19.58937515101714;-1.980118694115502 2.882925785647348;8.142823342037381;19.26065466916977;2.981701252538050;17.99142878963755
75;1;4.289883182740236 20.00149191741699;4.289883182740236 20.00149191741699;4.058386101385703 20.96663532214607;19.14171099827978;-1.980118694115502 2.882925785647348;8.142823342037381;19.26065466916977;2.981701252538050;20.45636274228766
75;2;-30.05960391309116 7.997155224695192;-30.05960391309116 7.997155224695192;-30.05960391309116 7.997155224695192;19.84699162719464;-1.980118694115502 2.882925785647348;8.142823342037381;19.26065466916977;2.981701252538050;31.10521305343841
75;3;15.46519933502183 2.127038480150204;15.46519933502183 2.127038480150204;15.19680995838062 2.142801177746482;18.82622567335569;-1.980118694115502 2.882925785647348;8.142823342037381;19.26065466916977;2.981701252538050;15.61078739743769
75;4;-1.546766148155240 2.697393353076110;-1.546766148155240 2.697393353076110;-1.980118694115502 2.882925785647348;8.142823342037381;-1.980118694115502 2.882925785647348;8.142823342037381;19.26065466916977;2.981701252538050;3.109407727895809
75;5;25.93292817979536 -16.08284578418871;25.93292817979536 -16.08284578418871;25.93292817979536 -16.08284578418871;20.01588019857293;-1.980118694115502 2.882925785647348;8.142823342037381;19.26065466916977;2.981701252538050;30.51515512817231
75;6;11.68281534485721 -8.168661046513755;11.68281534485721 -8.168661046513755;11.68281534485721 -8.168661046513755;19.01407137272926;-1.980118694115502 2.882925785647348;8.142823342037381;19.26065466916977;2.981701252538050;14.25535680629785
75;7;22.56912420063123 -1.407971736908868;22.56912420063123 -1.407971736908868;22.00311376135862 -2.036547148673992;19.15697147005296;-1.980118694115502 2.882925785647348;8.142823342037381;19.26065466916977;2.981701252538050;22.61299961516500
75;8;30.55188809603301 -31.83443617743956;30.55188809603301 -31.83443617743956;30.55188809603301 -31.83443617743956;21.87729940454194;-1.980118694115502 2.882925785647348;8.142823342037381;19.26065466916977;2.981701252538050;44.12311404431917
75;9;-5.096605249869170 -4.676950140337949;-5.096605249869170 -4.676950140337949;-5.894916220115789 -4.908945242037799;13.69956412512603;-1.980118694115502 2.882925785647348;8.142823342037381;19.26065466916977;2.981701252538050;6.917315063534488
75;10;23.79248628980711 25.15282752765803;23.79248628980711 25.15282752765803;23.79248628980711 25.15282752765803;21.04905210366633;-1.980118694115502 2.882925785647348;8.142823342037381;19.26065466916977;2.981701252538050;34.62292790170655
75;11;22.51249229483063 9.374883354432127;22.51249229483063 9.374883354432127;22.80539325336843 9.124189434371658;20.40630493096825;-1.980118694115502 2.882925785647348;8.142823342037381;19.26065466916977;2.981701252538050;24.38648698017033
75;12;-9.648602010183073 14.13546056950046;-9.648602010183073 14.13546056950046;-9.921153280840795 14.06082322429180;18.49497479378925;-1.980118694115502 2.882925785647348;8.142823342037381;19.26065466916977;2.981701252538050;17.11451916539904
75;13;-29.16439364416290 3.951887478612701;-29.16439364416290 3.951887478612701;-29.16439364416290 3.951887478612701;20.32447830536276;-1.980118694115502 2.882925785647348;8.142823342037381;19.26065466916977;2.981701252538050;29.43092372446548
75;14;13.03642909306962 16.35721544670320;13.03642909306962 16.35721544670320;12.98912377190575 16.03679260851320;18.95880385204291;-1.980118694115502 2.882925785647348;8.142823342037381;19.26065466916977;2.981701252538050;20.91666753258027
75;15;-9.983727979839646 -6.980445674068357;-9.983727979839646 -6.980445674068357;-9.983727979839646 -6.980445674068357;16.44596710011549;-1.980118694115502 2.882925785647348;8.142823342037381;19.26065466916977;2.981701252538050;12.18201322376776
75;16;-13.91554244675716 15.73089588256657;-13.91554244675716 15.73089588256657;-14.02205527158201 15.86909976695235;19.41159926478535;-1.980118694115502 2.882925785647348;8.142823342037381;19.26065466916977;2.981701252538050;21.00246192368052
75;17;-19.25699812534635 20.31369937171311;-19.25699812534635 20.31369937171311;-19.99361480221266 19.96121433129253;19.67297083299347;-1.980118694115502 2.882925785647348;8.142823342037381;19.26065466916977;2.981701252538050;27.99068343152647
75;18;-4.925565662371460 -8.538164254437687;-4.367434375594743 -9.075307288850446;-5.030776273546366 -8.010330546247765;14.77915653623989;-1.980118694115502 2.882925785647348;8.142823342037381;19.26065466916977;2.981701252538050;10.07152845461843
75;19;24.69738143045442 -29.10916875107017;24.69738143045442 -29.10916875107017;24.69738143045442 -29.10916875107017;21.37600575779585;-1.980118694115502 2.882925785647348;8.142823342037381;19.26065466916977;2.981701252538050;38.17465592378843
76;0;-15.62818182936705 -8.913553870417811;-15.62818182936705 -8.913553870417811;-15.92168029418498 -10.21163207179826;19.58937515101714;-1.980118694115502 2.882925785647348;8.142823342037381;19.22130600497353;2.958629397238948;17.99142878963755
76;1;4.289883182740236 20.00149191741699;4.289883182740236 20.00149191741699;4.058386101385703 20.96663532214607;19.14171099827978;-1.980118694115502 2.882925785647348;8.142823342037381;19.22130600497353;2.958629397238948;20.45636274228766
76;2;-30.05960391309116 7.997155224695192;-30.05960391309116 7.997155224695192;-30.05960391309116 7.997155224695192;19.84699162719464;-1.980118694115502 2.882925785647348;8.142823342037381;19.22130600497353;2.958629397238948;31.10521305343841
76;3;15.46519933502183 2.127038480150204;15.46519933502183 2.127038480150204;15.19680995838062 2.142801177746482;18.82622567335569;-1.980118694115502 2.882925785647348;8.142823342037381;19.22130600497353;2.958629397238948;15.61078739743769
76;4;-1.546766148155240 2.697393353076110;-1.546766148155240 2.697393353076110;-1.980118694115502 2.882925785647348;8.142823342037381;-1.980118694115502 2.882925785647348;8.142823342037381;19.22130600497353;2.958629397238948;3.109407727895809
76;5;25.93292817979536 -16.08284578418871;25.93292817979536 -16.08284578418871;25.93292817979536 -16.08284578418871;20.01588019857293;-1.980118694115502 2.882925785647348;8.142823342037381;19.22130600497353;2.958629397238948;30.51515512817231
76;6;11.68281534485721 -8.168661046513755;11.68281534485721 -8.168661046513755;11.68281534485721 -8.168661046513755;19.01407137272926;-1.980118694115502 2.882925785647348;8.142823342037381;19.22130600497353;2.958629397238948;14.25535680629785
76;7;22.56912420063123 -1.407971736908868;22.56912420063123 -1.407971736908868;22.00311376135862 -2.036547148673992;19.15697147005296;-1.980118694115502 2.882925785647348;8.142823342037381;19.22130600497353;2.958629397238948;22.61299961516500
76;8;30.55188809603301 -31.83443617743956;30.55188809603301 -31.83443617743956;30.55188809603301 -31.83443617743956;21.87729940454194;-1.980118694115502 2.882925785647348;8.142823342037381;19.22130600497353;2.958629397238948;44.12311404431917
76;9;-5.096605249869170 -4.676950140337949;-5.096605249869170 -4.676950140337949;-5.894916220115789 -4.908945242037799;13.69956412512603;-1.980118694115502 2.882925785647348;8.142823342037381;19.22130600497353;2.958629397238948;6.917315063534488
76;10;23.79248628980711 25.15282752765803;23.79248628980711 25.15282752765803;23.79248628980711 25.15282752765803;21.04905210366633;-1.980118694115502 2.882925785647348;8.142823342037381;19.22130600497353;2.958629397238948;34.62292790170655
76;11;22.51249229483063 9.374883354432127;22.51249229483063 9.374883354432127;22.80539325336843 9.124189434371658;20.40630493096825;-1.980118694115502 2.882925785647348;8.142823342037381;19.22130600497353;2.958629397238948;24.38648698017033
76;12;-9.648602010183073 14.13546056950046;-9.648602010183073 14.13546056950046;-9.921153280840795 14.06082322429180;18.49497479378925;-1.980118694115502 2.882925785647348;8.142823342037381;19.22130600497353;2.958629397238948;17.11451916539904
76;13;-29.16439364416290 3.951887478612701;-29.16439364416290 3.951887478612701;-29.16439364416290 3.951887478612701;20.32447830536276;-1.980118694115502 2.882925785647348;8.142823342037381;19.22130600497353;2.958629397238948;29.43092372446548
76;14;13.03642909306962 16.35721544670320;13.03642909306962 16.35721544670320;12.98912377190575 16.03679260851320;18.95880385204291;-1.980118694115502 2.882925785647348;8.142823342037381;19.22130600497353;2.958629397238948;20.91666753258027
76;15;-9.983727979839646 -6.980445674068357;-9.983727979839646 -6.980445674068357;-9.983727979839646 -6.980445674068357;16.44596710011549;-1.980118694115502 2.882925785647348;8.142823342037381;19.22130600497353;2.958629397238948;12.18201322376776
76;16;-13.91554244675716 15.73089588256657;-13.91554244675716 15.73089588256657;-14.02205527158201 15.86909976695235;19.41159926478535;-1.980118694115502 2.882925785647348;8.142823342037381;19.22130600497353;2.958629397238948;21.00246192368052
76;17;-19.25699812534635 20.31369937171311;-19.25699812534635 20.31369937171311;-19.99361480221266 19.96121433129253;19.67297083299347;-1.980118694115502 2.882925785647348;8.142823342037381;19.22130600497353;2.958629397238948;27.99068343152647
76;18;-4.367434375594743 -9.075307288850446;-4.367434375594743 -9.075307288850446;-5.030776273546366 -8.010330546247765;14.77915653623989;-1.980118694115502 2.882925785647348;8.142823342037381;19.22130600497353;2.958629397238948;10.07152845461843
76;19;24.69738143045442 -29.10916875107017;24.86677956600914 -28.88601554007369;24.86677956600914 -28.88601554007369;20.58903247387093;-1.980118694115502 2.882925785647348;8.142823342037381;19.22130600497353;2.958629397238948;38.11507076952460
77;0;-15.62818182936705 -8.913553870417811;-15.62818182936705 -8.913553870417811;-15.92168029418498 -10.21163207179826;19.58937515101714;-1.980118694115502 2.882925785647348;8.142823342037381;19.14743837996872;2.959009323419735;17.99142878963755
77;1;4.289883182740236 20.00149191741699;4.289883182740236 20.00149191741699;4.058386101385703 20.96663532214607;19.14171099827978;-1.980118694115502 2.882925785647348;8.142823342037381;19.14743837996872;2.959009323419735;20.45636274228766
77;2;-30.05960391309116 7.997155224695192;-30.05960391309116 7.997155224695192;-30.05960391309116 7.997155224695192;19.84699162719464;-1.980118694115502 2.882925785647348;8.142823342037381;19.14743837996872;2.959009323419735;31.10521305343841
77;3;15.46519933502183 2.127038480150204;15.46519933502183 2.127038480150204;15.19680995838062 2.142801177746482;18.82622567335569;-1.980118694115502 2.882925785647348;8.142823342037381;19.14743837996872;2.959009323419735;15.61078739743769
77;4;-1.546766148155240 2.697393353076110;-1.546766148155240 2.697393353076110;-1.980118694115502 2.882925785647348;8.142823342037381;-1.980118694115502 2.882925785647348;8.142823342037381;19.14743837996872;2.959009323419735;3.109407727895809
77;5;25.93292817979536 -16.08284578418871;25.93292817979536 -16.08284578418871;25.93292817979536 -16.08284578418871;20.01588019857293;-1.980118694115502 2.882925785647348;8.142823342037381;19.14743837996872;2.959009323419735;30.51515512817231
77;6;11.68281534485721 -8.168661046513755;11.68281534485721 -8.168661046513755;11.68281534485721 -8.168661046513755;19.01407137272926;-1.980118694115502 2.882925785647348;8.142823342037381;19.14743837996872;2.959009323419735;14.25535680629785
77;7;22.56912420063123 -1.407971736908868;22.56912420063123 -1.407971736908868;22.00311376135862 -2.036547148673992;19.15697147005296;-1.980118694115502 2.882925785647348;8.142823342037381;19.14743837996872;2.959009323419735;22.61299961516500
77;8;30.55188809603301 -31.83443617743956;30.55188809603301 -31.83443617743956;30.55188809603301 -31.83443617743956;21.87729940454194;-1.980118694115502 2.882925785647348;8.142823342037381;19.14743837996872;2.959009323419735;44.12311404431917
77;9;-5.096605249869170 -4.676950140337949;-5.096605249869170 -4.676950140337949;-5.894916220115789 -4.908945242037799;13.69956412512603;-1.980118694115502 2.882925785647348;8.142823342037381;19.14743837996872;2.959009323419735;6.917315063534488
77;10;23.79248628980711 25.15282752765803;23.79248628980711 25.15282752765803;23.79248628980711 25.15282752765803;21.04905210366633;-1.980118694115502 2.882925785647348;8.142823342037381;19.14743837996872;2.959009323419735;34.62292790170655
77;11;22.51249229483063 9.374883354432127;22.51249229483063 9.374883354432127;22.80539325336843 9.124189434371658;20.40630493096825;-1.980118694115502 2.882925785647348;8.142823342037381;19.14743837996872;2.959009323419735;24.38648698017033
77;12;-9.648602010183073 14.13546056950046;-9.953481006533010 14.06932673887292;-9.953481006533010 14.06932673887292;18.43047773364569;-1.980118694115502 2.882925785647348;8.142823342037381;19.14743837996872;2.959009323419735;17.23420259346448
77;13;-29.16439364416290 3.951887478612701;-29.16439364416290 3.951887478612701;-29.16439364416290 3.951887478612701;20.32447830536276;-1.980118694115502 2.882925785647348;8.142823342037381;19.14743837996872;2.959009323419735;29.43092372446548
77;14;13.03642909306962 16.35721544670320;13.03642909306962 16.35721544670320;12.98912377190575 16.03679260851320;18.95880385204291;-1.980118694115502 2.882925785647348;8.142823342037381;19.14743837996872;2.959009323419735;20.91666753258027
77;15;-9.983727979839646 -6.980445674068357;-9.983727979839646 -6.980445674068357;-9.983727979839646 -6.980445674068357;16.44596710011549;-1.980118694115502 2.882925785647348;8.142823342037381;19.14743837996872;2.959009323419735;12.18201322376776
77;16;-13.91554244675716 15.73089588256657;-13.91554244675716 15.73089588256657;-14.02205527158201 15.86909976695235;19.41159926478535;-1.980118694115502 2.882925785647348;8.142823342037381;19.14743837996872;2.959009323419735;21.00246192368052
77;17;-19.25699812534635 20.31369937171311;-19.25699812534635 20.31369937171311;-19.99361480221266 19.96121433129253;19.67297083299347;-1.980118694115502 2.882925785647348;8.142823342037381;19.14743837996872;2.959009323419735;27.99068343152647
